name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Hôtel Le Manoir des Montagnes,https://www.tripadvisor.fr/Hotel_Review-g1572485-d3269982-Reviews-Hotel_Le_Manoir_des_Montagnes-Les_Rousses_Jura_Bourgogne_Franche_Comte.html,"230, Montée du Noirmont Bp 23, 39220 Les Rousses France",,2 sur 7,Les Rousses  ,France  ,Europe||France||Bourgogne-Franche-Comté||Jura||Les Rousses,4.0,3.0,Vue sur la montagne||Charmant,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Terrain de golf||Équitation||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Salles de conférence||Station de recharge pour véhicules électriques||Parking||Wi-Fi||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Boisson de bienvenue offerte||Vin/champagne||Location de voitures||Salle de réception||Skis aux pieds||Sécurité 24 heures sur 24||Installations de barbecue||Stockage des bagages||Boutique de cadeaux||Hôtel non-fumeurs||Mobilier d'extérieur||Trousse de premiers soins||Service de blanchisserie||Rideaux occultants||Chambres insonorisées||Service de ménage||Chambres communicantes disponibles||Minibar||TV par câble/satellite||Lits extra longs||Baignoire/douche||Balcon privé||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Télévision à écran plat||Films à la demande||Radio||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Terrain de golf||Équitation||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Salles de conférence||Station de recharge pour véhicules électriques||Parking||Wi-Fi||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Boisson de bienvenue offerte||Vin/champagne||Location de voitures||Salle de réception||Skis aux pieds||Sécurité 24 heures sur 24||Installations de barbecue||Stockage des bagages||Boutique de cadeaux||Hôtel non-fumeurs||Mobilier d'extérieur||Trousse de premiers soins||Service de blanchisserie||Rideaux occultants||Chambres insonorisées||Service de ménage||Chambres communicantes disponibles||Minibar||TV par câble/satellite||Lits extra longs||Baignoire/douche||Balcon privé||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Télévision à écran plat||Films à la demande||Radio||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Chambres non-fumeurs||Suites||Chambres familiales
Maison Doucet,https://www.tripadvisor.fr/Hotel_Review-g651706-d565418-Reviews-Maison_Doucet-Charolles_Saone_et_Loire_Bourgogne_Franche_Comte.html,"2 avenue de la Liberation, 71120, Charolles France",170,1 sur 2,Charolles  ,France  ,Europe||France||Bourgogne-Franche-Comté||Saône-et-Loire||Charolles,4.5,4.0,,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Boutiques||Garage||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Piscine chauffée||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Parasols||Service de blanchisserie||Service de repassage||Climatisation||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Boutiques||Garage||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Piscine chauffée||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Parasols||Service de blanchisserie||Service de repassage||Climatisation||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Schio Hotel,https://www.tripadvisor.fr/Hotel_Review-g1307928-d1884528-Reviews-Schio_Hotel-Schio_Province_of_Vicenza_Veneto.html,"Via Campagnola 21/A, 36015 Schio Italie",110,1 sur 3,Schio  ,Italie  ,Europe||Italie||Vénétie||Province of Vicenza||Schio,4.5,4.0,Vue sur la montagne,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Wi-Fi||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Salle de réception||Salles de réunion||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Wi-Fi||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Salle de réception||Salles de réunion||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Le Centre,https://www.tripadvisor.fr/Hotel_Review-g663661-d1432221-Reviews-Hotel_Le_Centre-Gramat_Lot_Occitanie.html,"Place De La Republique, 46500 Gramat France",81,3 sur 5,Gramat  ,France  ,Europe||France||Occitanie||Lot||Gramat,4.5,3.0,Classique||Affaires,Petit-déjeuner disponible
Hotel Les Roques,https://www.tripadvisor.fr/Hotel_Review-g2431585-d2417639-Reviews-Hotel_Les_Roques-Bascara_Province_of_Girona_Catalonia.html,"Avinguda Emporda 27 Les Roques, 17483 Bascara Espagne",,,Bascara  ,Espagne  ,Europe||Espagne||Catalogne||Province of Girona||Bascara,4.5,1.5,Classique,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Vélos disponibles||Randonnée||Activités pour les enfants (Enfants/Pour les familles)||Piscine pour enfants||Parking dans la rue||Wi-Fi||Piscine extérieure||Café||Restaurant||Petit-déjeuner disponible||Menus pour les enfants||Snack-bar||Équitation||Ping-pong||Équipements de jeux pour enfants en plein air||Navette aéroport||Stockage des bagages||Moustiquaire||Journal||Hôtel non-fumeurs||Arrivée/départ express||Climatisation||Bureau||Coin salon||Téléphone||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Vélos disponibles||Randonnée||Activités pour les enfants (Enfants/Pour les familles)||Piscine pour enfants||Parking dans la rue||Wi-Fi||Piscine extérieure||Café||Restaurant||Petit-déjeuner disponible||Menus pour les enfants||Snack-bar||Équitation||Ping-pong||Équipements de jeux pour enfants en plein air||Navette aéroport||Stockage des bagages||Moustiquaire||Journal||Hôtel non-fumeurs||Arrivée/départ express||Climatisation||Bureau||Coin salon||Téléphone||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales
Hotel Costa dei Fiori,https://www.tripadvisor.fr/Hotel_Review-g608921-d237477-Reviews-Hotel_Costa_dei_Fiori-Santa_Margherita_di_Pula_Pula_Province_of_Cagliari_Sardinia.html,"S.S. 195 Km 33, 09010 Santa Margherita di Pula, Pula, Sardaigne Italie",127,2 sur 16,Santa Margherita di Pula  ,Italie  ,Europe||Italie||Sardaigne||Province of Cagliari||Pula||Santa Margherita di Pula,4.5,4.0,Vue sur le parc||Familial,Parking gratuit||Internet gratuit||Piscine||Bar/lounge||Court de tennis||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service d'autobus||Salle de réception||Wi-Fi public||Serviettes de plage/piscine||Piscine à débordement||Piscine avec vue||Piscine extérieure||Restaurant||Buffet de petit-déjeuner||Bar côté piscine||Location de voitures||Salles de réunion||Massage||Stockage des bagages||Concierge||Chaises longues/chaises de plage||Parasols||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Plage privée||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Bar/lounge||Court de tennis||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service d'autobus||Salle de réception||Wi-Fi public||Serviettes de plage/piscine||Piscine à débordement||Piscine avec vue||Piscine extérieure||Restaurant||Buffet de petit-déjeuner||Bar côté piscine||Location de voitures||Salles de réunion||Massage||Stockage des bagages||Concierge||Chaises longues/chaises de plage||Parasols||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Plage privée||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Victoria,https://www.tripadvisor.fr/Hotel_Review-g187145-d489043-Reviews-Hotel_Victoria-Fontainebleau_Seine_et_Marne_Ile_de_France.html,"112, 122 Rue de France, 77300, Fontainebleau France",,8 sur 12,Fontainebleau  ,France  ,Europe||France||Île-de-France||Seine-et-Marne||Fontainebleau,4.0,3.0,Au centre-ville,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Location de vélos||Terrain de golf||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Stockage des bagages||Parking||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Journal||Hôtel non-fumeurs||Salon commun/espace TV||Solarium||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Cirage||Chambres insonorisées||Fer à repasser||Télévision à écran plat||Baignoire/douche||Sèche-cheveux||Chambres non-fumeurs||Suites||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Location de vélos||Terrain de golf||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Stockage des bagages||Parking||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Journal||Hôtel non-fumeurs||Salon commun/espace TV||Solarium||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Cirage||Chambres insonorisées||Fer à repasser||Télévision à écran plat||Baignoire/douche||Sèche-cheveux||Chambres non-fumeurs||Suites
Baya Beach Aqua Park,https://www.tripadvisor.fr/Hotel_Review-g297941-d640773-Reviews-Baya_Beach_Aqua_Park-Djerba_Island_Medenine_Governorate.html,"B.P. 248 Midoun B.P. 248 Zone Touristique Midoun, Djerba Island 4116 Tunisie",,100 sur 115,Djerba Island  ,Tunisie  ,Afrique||Tunisie||Gouvernorat de Médenine||Djerba Island,3.5,3.0,Superbe vue,Parking gratuit||Internet gratuit||Piscine||Sauna||Petit-déjeuner inclus||Plage||Court de tennis||Activités pour les enfants (Enfants/Pour les familles)||Wi-Fi public||Piscine extérieure||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Fléchettes||Personnel en charge du divertissement||Divertissements le soir||Clubs pour enfants||Navette aéroport||Salles de réunion||Spa||Concierge||Service de blanchisserie||Climatisation||Coffre-fort||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Sauna||Petit-déjeuner inclus||Plage||Court de tennis||Activités pour les enfants (Enfants/Pour les familles)||Wi-Fi public||Piscine extérieure||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Fléchettes||Personnel en charge du divertissement||Divertissements le soir||Clubs pour enfants||Navette aéroport||Salles de réunion||Spa||Concierge||Service de blanchisserie||Climatisation||Coffre-fort||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
"Blue Palace, a Luxury Collection Resort & Spa, Crete",https://www.tripadvisor.fr/Hotel_Review-g189416-d289530-Reviews-Blue_Palace_a_Luxury_Collection_Resort_Spa_Crete-Elounda_Lasithi_Prefecture_Crete.html,"Plaka, Elounda, Crète 720 53 Grèce",241,7 sur 35,Elounda  ,Grèce  ,Europe||Grèce||Crète||Lasithi Prefecture||Elounda,4.5,5.0,Superbe vue||Familial,Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Location de vélos||Babysitting||Parking||Wi-Fi||Wi-Fi payant||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine avec vue||Piscine intérieure||Piscine extérieure||Piscine chauffée||Piscine privée||Cours de yoga||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Boisson de bienvenue offerte||Buffet adapté aux enfants||Menus pour les enfants||Salle à manger extérieure||Menus spéciaux||Vin/champagne||Bar côté piscine||Bar sur le toit||Bateau||Plongée||Salle de jeux||Randonnée||Équitation||Plongée avec masque et tuba||Court de tennis||Location d'équipements de sport nautique||Aérobic||Billard||Canoë hors site||Fléchettes||Divertissements le soir||Pêche||Ping-pong||Aire de jeux pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Piscine pour enfants||Équipements de jeux pour enfants en plein air||Chaises hautes disponibles||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Services de maquillage||Manucure||Massage||Massage du cou||Pédicure||Salon||Bain de vapeur||Services d'épilation||Sécurité 24 heures sur 24||Installations de barbecue||Stockage des bagages||Chapelle/lieu de culte||Concierge||Supérette||Change des devises||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Chaises longues/chaises de plage||Parasols||Distributeur de billets sur site||Parasol||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Rideaux occultants||Purificateur d'air||Climatisation||Bureau||Cafetière/théière||Télévision à écran plat||Canapé-lit||Douche à l'italienne||Peignoirs||Salle-à-manger||Service de ménage||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Salle à manger séparée||Salon séparé||Canapé||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Salles de bain privatives||Sol en marbre/carrelage||Service de réveil/réveil-matin||Minibar||Bouilloire électrique||Films à la demande||Radio||Station d'accueil pour iPod||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur l'océan||Vue sur un monument||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Location de vélos||Babysitting||Parking||Wi-Fi||Wi-Fi payant||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine avec vue||Piscine intérieure||Piscine extérieure||Piscine chauffée||Piscine privée||Cours de yoga||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Boisson de bienvenue offerte||Buffet adapté aux enfants||Menus pour les enfants||Salle à manger extérieure||Menus spéciaux||Vin/champagne||Bar côté piscine||Bar sur le toit||Bateau||Plongée||Salle de jeux||Randonnée||Équitation||Plongée avec masque et tuba||Court de tennis||Location d'équipements de sport nautique||Aérobic||Billard||Canoë hors site||Fléchettes||Divertissements le soir||Pêche||Ping-pong||Aire de jeux pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Piscine pour enfants||Équipements de jeux pour enfants en plein air||Chaises hautes disponibles||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Services de maquillage||Manucure||Massage||Massage du cou||Pédicure||Salon||Bain de vapeur||Services d'épilation||Sécurité 24 heures sur 24||Installations de barbecue||Stockage des bagages||Chapelle/lieu de culte||Concierge||Supérette||Change des devises||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Chaises longues/chaises de plage||Parasols||Distributeur de billets sur site||Parasol||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Rideaux occultants||Purificateur d'air||Climatisation||Bureau||Cafetière/théière||Télévision à écran plat||Canapé-lit||Douche à l'italienne||Peignoirs||Salle-à-manger||Service de ménage||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Salle à manger séparée||Salon séparé||Canapé||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Salles de bain privatives||Sol en marbre/carrelage||Service de réveil/réveil-matin||Minibar||Bouilloire électrique||Films à la demande||Radio||Station d'accueil pour iPod||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur l'océan||Vue sur un monument||Chambres non-fumeurs||Suites||Chambres familiales
Idol Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d7225953-Reviews-Idol_Hotel-Paris_Ile_de_France.html,"16 rue d'Edimbourg, 75008 Paris France",197,125 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,3.0,Branché||Calme,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Service de taxi||Massage corporel complet||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Parking||Wi-Fi||Café||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Massage||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Service en chambre||Coffre-fort||Téléphone||Coffre pour ordinateur portable||Service de réveil/réveil-matin||Minibar||Sèche-cheveux||Chambres non-fumeurs||Suites||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Service de taxi||Massage corporel complet||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Parking||Wi-Fi||Café||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Massage||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Service en chambre||Coffre-fort||Téléphone||Coffre pour ordinateur portable||Service de réveil/réveil-matin||Minibar||Sèche-cheveux||Chambres non-fumeurs||Suites
Zanzibar White Sand Luxury Villas & Spa (Relais & Chateaux),https://www.tripadvisor.fr/Hotel_Review-g616020-d4593983-Reviews-Zanzibar_White_Sand_Luxury_Villas_Spa_Relais_Chateaux-Paje_Zanzibar_Island_Zanzibar_Ar.html,"Paje Beach, Paje Tanzanie",555,1 sur 14,Paje  ,Tanzanie  ,Afrique||Tanzanie||Archipel de Zanzibar||Zanzibar||Paje,5.0,5.0,Superbe vue||Vue sur l'océan,"Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Cours de yoga||Petit-déjeuner inclus||Plage||Location de vélos||Séjour gratuit pour les enfants||Parking||Wi-Fi||Serviettes de plage/piscine||Jouets de piscine||Piscine extérieure||Piscine privée||Sauna||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Boisson de bienvenue offerte||Happy Hour||Menus pour les enfants||Salle à manger extérieure||Menus spéciaux||Vin/champagne||Bar sur le toit||Vélos disponibles||Bateau||Canoë||Plongée||Salle de jeux||Plongée avec masque et tuba||Location d'équipements de sport nautique||Circuits à vélo||Pêche||Patio||Ping-pong||Babysitting||Livres, DVD, musique pour les enfants||Aire de jeux pour les enfants||Aire de jeux intérieure pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Piscine pour enfants||Équipements de jeux pour enfants en plein air||Chaises hautes disponibles||Navette aéroport||Service de taxi||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Bain de pieds||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Manucure||Massage||Massage du cou||Baignoire de plein air||Pédicure||Bain de vapeur||Services d'épilation||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Boutique de cadeaux||Moustiquaire||Mobilier d'extérieur||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Service de majordome||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Peignoirs||Climatisation||Salle de bain supplémentaire||Bureau||Cafetière/théière||TV par câble/satellite||Sèche-cheveux||Salle-à-manger||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Salle à manger séparée||Salon séparé||Canapé||Téléphone||Équipements de chambre VIP||Eau en bouteille||Penderie||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Réfrigérateur||Télévision à écran plat||Radio||Vue sur l'océan||Vue sur la piscine||Suite nuptiale||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Cours de yoga||Petit-déjeuner inclus||Plage||Location de vélos||Séjour gratuit pour les enfants||Parking||Wi-Fi||Serviettes de plage/piscine||Jouets de piscine||Piscine extérieure||Piscine privée||Sauna||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Boisson de bienvenue offerte||Happy Hour||Menus pour les enfants||Salle à manger extérieure||Menus spéciaux||Vin/champagne||Bar sur le toit||Vélos disponibles||Bateau||Canoë||Plongée||Salle de jeux||Plongée avec masque et tuba||Location d'équipements de sport nautique||Circuits à vélo||Pêche||Patio||Ping-pong||Babysitting||Livres, DVD, musique pour les enfants||Aire de jeux pour les enfants||Aire de jeux intérieure pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Piscine pour enfants||Équipements de jeux pour enfants en plein air||Chaises hautes disponibles||Navette aéroport||Service de taxi||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Bain de pieds||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Manucure||Massage||Massage du cou||Baignoire de plein air||Pédicure||Bain de vapeur||Services d'épilation||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Boutique de cadeaux||Moustiquaire||Mobilier d'extérieur||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Service de majordome||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Peignoirs||Climatisation||Salle de bain supplémentaire||Bureau||Cafetière/théière||TV par câble/satellite||Sèche-cheveux||Salle-à-manger||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Salle à manger séparée||Salon séparé||Canapé||Téléphone||Équipements de chambre VIP||Eau en bouteille||Penderie||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Réfrigérateur||Télévision à écran plat||Radio||Vue sur l'océan||Vue sur la piscine||Suite nuptiale||Chambres non-fumeurs||Chambres familiales"
Escarpment Luxury Lodge,https://www.tripadvisor.fr/Hotel_Review-g488125-d2240316-Reviews-Escarpment_Luxury_Lodge-Lake_Manyara_National_Park_Arusha_Region.html,Lake Manyara National Park Tanzanie,329,4 sur 50,Hôtels Lake Manyara National Park  ,Tanzanie  ,Afrique||Tanzanie||Région d'Arusha||Lake Manyara National Park||Hôtels Lake Manyara National Park,5.0,4.5,Charmant||Luxueux,Parking gratuit||Internet gratuit||Piscine||Bar/lounge||Concierge||Moustiquaire||Nettoyage à sec||Service de blanchisserie||Wi-Fi public||Serviettes de plage/piscine||Piscine avec vue||Piscine réservée aux adultes||Piscine extérieure||Restaurant||Menus spéciaux||Chaises longues/chaises de plage||Solarium||Service de majordome||Peignoirs||Bureau||Balcon privé||Coffre-fort||Coin salon||Canapé||Baignoire/douche||Produits de toilette gratuits||Téléphone||Penderie/armoire||Eau en bouteille||Salles de bain privatives||Service de réveil/réveil-matin||Sèche-cheveux||Vue sur un monument||Vue sur la piscine||Suites||Parking gratuit||Internet gratuit||Piscine||Bar/lounge||Concierge||Moustiquaire||Nettoyage à sec||Service de blanchisserie||Wi-Fi public||Serviettes de plage/piscine||Piscine avec vue||Piscine réservée aux adultes||Piscine extérieure||Restaurant||Menus spéciaux||Chaises longues/chaises de plage||Solarium||Service de majordome||Peignoirs||Bureau||Balcon privé||Coffre-fort||Coin salon||Canapé||Baignoire/douche||Produits de toilette gratuits||Téléphone||Penderie/armoire||Eau en bouteille||Salles de bain privatives||Service de réveil/réveil-matin||Sèche-cheveux||Vue sur un monument||Vue sur la piscine||Suites
Tarangire Simba Lodge,https://www.tripadvisor.fr/Hotel_Review-g608450-d8467687-Reviews-Tarangire_Simba_Lodge-Tarangire_National_Park_Arusha_Region.html,"Sangaiwe Gate Road, Tarangire National Park Tanzanie",426,11 sur 39,Hôtels Tarangire National Park  ,Tanzanie  ,Afrique||Tanzanie||Région d'Arusha||Tarangire National Park||Hôtels Tarangire National Park,5.0,2.5,Romantique||Charmant,Parking gratuit||Internet gratuit||Piscine||Petit-déjeuner inclus||Moustiquaire||Mobilier d'extérieur||Arrivée/départ privé||Nettoyage à sec||Wi-Fi public||Piscine avec vue||Piscine extérieure||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Menus spéciaux||Solarium||Service de blanchisserie||Service de ménage||Coffre-fort||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Petit-déjeuner inclus||Moustiquaire||Mobilier d'extérieur||Arrivée/départ privé||Nettoyage à sec||Wi-Fi public||Piscine avec vue||Piscine extérieure||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Menus spéciaux||Solarium||Service de blanchisserie||Service de ménage||Coffre-fort||Chambres non-fumeurs||Chambres familiales
